"","IDname","Duration","RMS_m","Chdiff_m","Cent_m","Flat_m","Shannon_m","RMS_sd","Chdiff_sd","Cent_sd","Flat_sd","Shannon_sd","RMS_k","Chdiff_k","Cent_k","Flat_k","Shannon_k","Brightness_m","Zerocross_m","Rolloff_m","Spectspread_m","Spectentropy_m","Brightness_sd","Zerocross_sd","Rolloff_sd","Spectspread_sd","Spectentropy_sd","Brightness_k","Zerocross_k","Rolloff_k","Spectspread_k","Spectentropy_k","MIR8","MIR3","MIR7","MIR24","MIR4","MIR5"
"216","216-Music Eclipticalis.mp3",368.587755102041,0.0164416760243493,-4.38246647638877e-10,1306.86859511812,0.0356079718783494,0.666199821823334,0.00730249497848722,1.06744247001907e-08,659.705314309641,0.067730310341923,0.0445613798311215,-2.22703334239679e-06,-4.72084258441053e-13,0.648693314757757,-2.09603841403392e-06,1.9315966632531e-05,0.238801615211618,726.643153526971,2072.70110235131,1817.85391096819,0.678466828035961,0.0603622723053902,165.655894112789,547.870743824052,476.212935852768,0.0297858770843248,-4.28347374742823e-06,0.0356397016922163,-0.00463642106429526,-0.176291234482857,-1.09525648457335e-05,3,1,2,16,2,5
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","219-Mutual Air.mp3",14.4195918367347,0.032807034353646,0,2615.1600466131,0.0870902173052154,0.830054177068336,0.00799636752478781,0,645.703563649593,0.0327500273814091,0.0247071799825394,4.76099596181588e-05,0,-4.65875814948769,0.000298907260163769,0.00027971080604988,0.476196854642857,1052,5240.30685714286,3143.36227142857,0.837874263214286,0.109673062356,235.904563251674,1542.40089817867,558.248495306764,0.0270744386408405,1.21117651888425e-05,-0.290640394088653,14.2269268199234,12.2371949644226,0.000514579094143412,4,3,3,5,1,3
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","221-NASA SC18 Opportunity Mars Sunrise.mp3",130.403265306122,0.00905868681743552,0.000403415824837617,1029.29320428723,0.0774727555837848,0.566556176506192,0.00754285810760507,0.00628689694258035,1722.53382057044,0.157815071528236,0.111542245536314,-6.18681656861895e-05,-9.20805959178769e-06,13.9212396664583,0.00130053789093028,0.00120134237038644,0.0506566248857143,243.670995670996,621.287674112554,1745.62926735931,0.56302775978355,0.0373202063441579,137.804382394992,344.49450433221,627.358278118002,0.0630797455647719,0.00033859504286902,1.49389785626667,4.01500276496167,3.00448913399794,0.000760121524143772,8,1,5,17,2,5
"222","222-NASA_S Space Jam.mp3",6.0865306122449,0.0324209424821171,3.85157052332459e-05,1952.87093092637,0.0460618342968817,0.736006200964905,0.00682722474988585,0.000245669127286435,825.157818845274,0.0110614252024954,0.0490303432612048,0.000540173482193332,-5.46083351466761e-07,35.2364396755674,-0.00109697005500406,0.00225833624540177,0.356490949166667,319.083333333333,4931.77643333333,2834.50254166667,0.752241495,0.0949319975883132,74.9138393978932,1522.17047797623,691.215111369009,0.0485392709862312,0.00120786646853145,-3.70279720279722,24.0648573426572,-4.56058006993012,-0.000225922937062954,4,3,3,5,3,3
"223","223-Near Surface Environmentally Forced Changes in the Ross Ice Shelf Observed With Ambient Seismic Noise.mp3",79.8563265306123,0.0425283402467438,0,301.738686670816,0.0130143961437044,0.395796108421944,0.00260062034900033,0,94.1540828319248,0.0258383839460829,0.0606137731846196,3.83377306981537e-05,0,0.0192199688069777,4.56829632182409e-05,-0.000430782304845511,0.0229467789696552,232.848275862069,292.396766689655,1448.35954668966,0.456312346,0.0146179438611896,77.9477505764173,59.9089643787926,354.934297035901,0.0391864751233231,3.54239412339264e-05,0.888312864115888,-0.225029975095785,1.56915476598174,-0.000329585591894976,7,1,5,14,2,5
"224","224-NetSon.mp3",342.883265306122,0.0165195198559617,0.0144781480272877,3413.83917167836,0.0939989921655868,0.712265846058075,0.0132795975996451,0.0309228756438014,2875.730100142,0.0889019806403488,0.175852754382473,1.64442893617953e-05,6.1499321264775e-05,-1.74574982387469,-4.05281009194542e-05,3.61901394806878e-05,0.44643528907524,2257.36936936937,6373.31889353033,3076.99156394595,0.728019054040541,0.339589093344498,2095.79766110506,5372.82252867009,1642.02510816065,0.157015689862786,-0.000158920210426949,-2.01070760088356,-4.02352259347021,-1.86133575393571,-2.58804877554796e-06,1,3,6,8,1,1
"225","225-Never a Mundane Supernova in the Sky.mp3",418.089795918367,0.0205509469398275,-0.000500282560418468,2183.4979987758,0.0706699647812199,0.776154252215259,0.0114794850415874,0.000971016978156144,906.932643256502,0.0882956215993563,0.0481468162935237,3.86953194865436e-05,-1.49629259251866e-06,0.200312159135089,-2.09749902277661e-05,4.02535298865987e-05,0.491627715365644,869.087116564417,3559.31462786503,2297.70874965644,0.785826838991411,0.0916807378887955,399.482359800835,1516.6755979465,492.51949407983,0.0408074627992782,1.91109329356812e-05,0.0897989287965831,0.31014715476485,0.290102465270493,4.01316656058302e-05,2,3,7,4,3,4
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","227-New York Skyline Melody.mp3",170.396734693878,0.019047537155627,-0.000912721068312003,1514.36031149494,0.0546364911576835,0.715945825516862,0.00951937122746992,0.00390222971623841,494.05667263298,0.0433804618254755,0.0445783873014048,-2.5167655863299e-05,3.10543533402854e-06,-0.587715963204908,4.93928478031125e-05,-0.000101311568744562,0.288134409146269,787.626865671642,2662.02215035821,2011.95356179104,0.727803914985075,0.10699364445748,268.647479307642,987.025616592193,342.258348959857,0.041258100965457,-0.00029011960640393,-0.352224761564292,-2.2040460550828,-0.501115056369138,-0.000120788845147658,3,1,2,12,3,4
"228","228-Noisy City. Audible Data Visualization in Brussels.mp3",48.2481632653061,0.0118384111426353,-0.000867714686500976,2140.91708505744,0.0748209500289721,0.824867367450888,0.00788544483425615,0.00160487510285155,261.625145571586,0.0189311533058294,0.0130989309102355,3.30142350679156e-05,-2.93061826868179e-05,2.3525587493989,-2.36230764975676e-05,0.000173022993115216,0.365099223586957,955.347826086957,4401.75535434783,2894.60587391304,0.83226278576087,0.0403415284810763,163.201112012925,936.890124770896,273.303062279237,0.0130614674447497,0.000459248649299508,2.69229998612888,5.87461430998875,1.08527649114561,0.000170822563730099,2,3,7,3,3,4
"229","229-Nuclear Magnetic Resonance.mp3",344.398367346939,0.0503568169329135,0.00117266291163705,2903.37513063554,0.0849263040137818,0.684171881586926,0.0563246918399425,0.00652147441455185,2851.10249218669,0.0985727151367302,0.162974381596524,3.04767816978743e-05,-1.03917122315301e-06,-5.50111024071051,-4.30163650912336e-05,-0.000220680504480318,0.361168062197496,1716.31903945112,5629.63526891784,3220.9808716072,0.702582184979417,0.280583778543069,2801.55917887644,5007.84188692633,1281.84409480636,0.153534347866864,-0.000524077548257829,-7.54965590925358,-6.42782957626484,-1.59257019661843,-0.000254977807116524,1,3,6,8,1,1
"230","230-Oceans Eat Cities.mp3",115.22612244898,0.00977431379042806,0.000207026235397617,2035.76360422927,0.101151275740636,0.7350636211769,0.00594071751785519,0.00596447738884196,585.26746029764,0.0522232435379429,0.0403007877469519,1.70459225968202e-05,1.86185147436028e-05,0.489818201835529,-0.000339730147674947,8.35101380949481e-05,0.387338492565217,723.708695652174,3847.30463434783,2640.74160130435,0.745927042347826,0.122009575252754,338.204348207948,1204.73901279797,463.948950835844,0.0366389558620091,0.00018040563415434,1.77965433718234,-0.985262548655065,-1.67357954531893,6.57509842661617e-05,2,3,7,3,3,4
"231","231-Oil, Coal _ Gas for Three Cellos.mp3",240.065306122449,0.00684074777979619,1.38869380824995e-06,1357.76799492072,0.0725291281494523,0.681065083040262,0.00797182904946524,1.41621269657134e-05,658.026286026059,0.0675438165771956,0.0696900038297991,2.38361172390392e-05,-8.15909074357113e-11,-0.975337434019192,-2.47688489514108e-06,-0.000223566076243833,0.195234346986207,325.910344827586,2321.60105818391,2287.05419632184,0.693478792298851,0.0768832625023897,105.256057144228,1725.95239361927,626.482769336837,0.0613377455246263,-0.00016259187194927,-0.202480767184158,-1.38351511955811,-2.04157544386973,-0.000235454971121254,3,1,2,2,3,4
"232","232-On The Extinction Of A Species.mp3",126.876734693878,0.0265766668367488,0.00257232651501591,2851.27499583206,0.0678570975593799,0.813466995495994,0.0144755262708517,0.00744860590737613,1325.72494033118,0.0482601963889198,0.0583882585281862,9.74750423684094e-06,-1.93227924918292e-05,-6.55344154988938,-0.000144892472106158,-0.000332999775548103,0.439406121359109,1535.12955465587,5934.95289368421,3256.07805052632,0.821625444777328,0.191354455303813,1069.3578497349,2641.53913300399,834.453674438107,0.0540743008802548,-0.000990121170162805,-5.8238201454432,-9.58183515245098,-2.54666883072081,-0.000301985429035921,4,3,3,9,1,3
"233","233-One Year of Suicide in Japan for Piano.mp3",594.677551020408,0.0246953718429097,-0.000799090043158322,1289.70938388775,0.0668352000078148,0.59011068696895,0.0214700906571947,0.0124987551131264,1107.74907597401,0.123596383690719,0.109024552041629,-5.38448404758042e-06,-2.38077242621062e-06,0.0517931743343023,-2.2787888204007e-06,-2.60493434950305e-05,0.211573686163783,425.644752018454,1841.02211968858,1588.68307944637,0.596014726089965,0.158090597452948,475.138218110301,844.803129881911,373.764589976434,0.0822342005290034,3.32003940522846e-05,0.0382064237626286,0.276662589586146,0.131052141631206,-2.17594767485987e-05,3,1,2,16,2,5
"234","234-Open Space Sonification.mp3",261.302857142857,0.00917682653058333,0.000232039658137984,1848.26427662882,0.0797596878098252,0.658300539270642,0.00808143169247706,0.000605072510102924,1849.21540024819,0.0939828896916313,0.169101825613459,-5.42458885829763e-06,1.21125318318339e-07,-1.82918210146415,-0.000150038214660305,0.000184886312829783,0.236186332377294,967.903669724771,3079.08753594954,2273.32922868119,0.673812604362385,0.254261700023359,1698.01824987426,3443.45201018469,1074.65586849741,0.155510625258566,-0.000279892898955691,-0.28980802935085,-2.60058805737522,-2.37114824442928,0.000185303841592615,5,3,4,23,3,3
"235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","236-Ottawa Love Stories.mp3",61.5444897959184,0.00940396519124448,0.00146634119172995,1863.09049953058,0.0365781707062921,0.755247245363744,0.00124873407196795,0.00131423918347772,270.249011787702,0.0108898638778449,0.01258120701988,-8.49766909546395e-06,-3.41613054270047e-06,0.235014486125231,3.97676755272513e-05,-3.34280900100149e-05,0.418228019016393,793.614754098361,3741.73601393443,2173.49227786885,0.766744118032787,0.0445526722978256,136.15744694665,511.079781318388,214.657456545863,0.0119854027517247,-0.000119592816889773,0.188734423585937,0.638075391661518,0.959129214760374,-2.36401773835906e-05,2,3,7,3,3,4
"237","237-Our Galaxy is Only One of Trillions in this Amazing and Expanding Universe.mp3",30.850612244898,0.018489791857028,-0.000472546610205716,1604.06305538918,0.0594934122349404,0.660878947627116,0.0109254372055263,0.000972897248611293,1891.75403601011,0.138336385664382,0.0910648975866354,0.000103201202192224,-1.0024198899723e-05,-44.1392217563618,-0.00372228596780991,-0.000646525443626226,0.217938044181818,831.218181818182,1997.98762181818,1634.42162636364,0.666032901454545,0.15980189926645,992.609107556464,1123.72958825793,590.973314069702,0.0580296415167595,3.67076280663778e-05,3.62662337662337,-1.64431518037519,4.80531123376624,0.000585781787157283,8,1,2,20,2,4
"238","238-Our Sun keeps beating while global temperatures are screaming.mp3",42.9191836734694,0.0201808451388554,4.60862568821975e-05,1883.39412720489,0.0713470650187317,0.662902006632204,0.0157814875547157,0.000185181008635547,1845.49308554802,0.168287141397828,0.0865058380781865,0.000298916951496707,-1.0033282798748e-06,12.6131879987484,0.00196361591148418,0.000473323758398829,0.302339620706667,890.773333333333,2275.0546876,1661.26277613333,0.6599076416,0.23028575586523,519.84981129775,1357.2331699018,440.876535071123,0.040828968007925,-0.00769531852986249,-7.15871503082028,-47.6278155337126,-16.8325926412518,-0.001348890914367,8,1,2,20,3,4
"239","239-Outros Registros.mp3",563.22612244898,0.150909907252799,-0.00964355933100949,608.957064645776,0.0118742217205692,0.513163378582839,0.0181932838760918,0.00657689136225829,139.33687501583,0.0060308522853763,0.0422673496275251,-8.38825982955046e-06,1.02610127363903e-05,0.0164959578546124,1.75556448872847e-06,4.53778726401624e-06,0.0686389193277087,337.910301953819,588.901311927176,1769.53552131439,0.538596610603908,0.0481707563133212,36.283010294043,485.086242955447,187.522039611901,0.0395224765941325,7.2581710757201e-07,-0.0308630785802107,0.00823643378678199,-0.0429524852436799,3.7635726660793e-06,7,1,5,14,2,5
"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","242-Phantom Terrains.mp3",124.107755102041,0.00729249993458818,0.00285509262619405,1932.88145199182,0.0521334078275142,0.795026258648515,0.00470073848690397,0.00440987587381078,319.107200162468,0.0189391726426988,0.0224179315118644,2.40062915697279e-05,2.58110393932938e-05,-0.975675216194663,-5.3619265642606e-05,-5.42921302353072e-05,0.495902195325203,701.345528455285,3306.81833170732,2062.74191544715,0.804100125772358,0.103436758394675,280.136829760185,199.045586236286,205.662369550817,0.0207697425673037,-0.000408218060311594,-0.699728280766241,-0.570654166352628,-0.555559747129818,-5.96668437637918e-05,2,1,7,12,3,4
"243","243-Piano Piece.mp3",145.084081632653,0.0170357043960051,-2.80605713458689e-10,1296.99487247524,0.0498518606618579,0.661042136414444,0.00775255906405895,3.43524822477364e-09,448.902254746515,0.044070060189293,0.0438667228108535,1.89727153863786e-05,-2.08658831865057e-12,-0.896920143814125,-5.68968570040293e-05,4.54791407057998e-05,0.244021352789199,692.289198606272,2076.50511240418,1800.88551041812,0.676376036595819,0.0593644665689006,271.569531570328,744.452627115547,489.042274480629,0.035764604710303,0.000170024908623135,0.166690524922232,0.951310283263484,-1.57803317200076,0.000120105969221836,3,1,2,16,2,5
"244","244-Planetary Bands, Warming World.mp3",163.082448979592,0.00921170314864875,1.06467058509939e-11,2153.30153158276,0.0943823102063252,0.728395569311181,0.00750742825913545,1.92231278999265e-10,622.225855652367,0.0767701243880349,0.0493672054621508,-2.37863262318051e-05,-1.09998428834545e-13,3.80171490388092,0.000210448494886596,9.53009235172488e-05,0.465943115588235,930.150326797386,3754.14859803922,2277.91505522876,0.735931530915033,0.110194990244463,441.260404456231,921.996988566853,382.961376777816,0.0391243575996911,0.000728517534563182,2.47217219135211,5.47198969186778,2.67498499818688,7.52172434096931e-05,2,3,7,3,3,4
"245","245-Planetary Octet, with Apologies to Pluto.mp3",86.5436734693878,0.0223418058587663,-0.000623612750673957,4584.35011620906,0.150955638580195,0.771800870162501,0.0114834518376279,0.00113786560262186,1040.04909642209,0.0501715604288973,0.0552312349422912,6.12683563925329e-05,-5.74096674704461e-06,-11.4675630533532,-6.83666600354006e-05,-0.000528202607182399,0.616890887116959,1197.00584795322,9993.72799631579,4346.81835643275,0.789683685005848,0.134598290136385,987.533817720725,1333.5951412274,250.116318604132,0.0489667539570162,-0.00160634941928865,-10.0387468900249,-8.5243590615195,-0.166412291665669,-0.000512087991667266,6,2,1,6,4,2
"246","246-Planethesizer.mp3",58.8277551020408,0.00961356881616114,0.0028091656300522,776.133969383177,0.0515609640654796,0.572045310557412,0.00840743274878438,0.00774618039807661,582.361807375154,0.0929272982425268,0.0967993924620987,1.64167066625315e-05,-5.46670002676572e-05,0.470556644103227,-3.80964701337303e-05,0.000261768103765983,0.117306446048214,299.616071428571,1275.9504320625,1701.7685395625,0.597602060633929,0.11189499874347,262.0770550858,1464.83891981729,653.515350233753,0.0823932209151352,8.02458651125857e-06,0.554673352239723,1.39043388677521,0.445256697978951,0.000209986318109988,3,1,2,17,2,5
"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","249-Powerchord.mp3",125.675102040816,0.0107576060448819,0.00569964686267503,3041.92207195221,0.0534499308161566,0.779575104217152,0.00852948973189869,0.00598485933943567,848.729846085694,0.0458738963362384,0.0621881372352304,1.66019419939123e-05,-1.32029136547701e-06,2.59829775360254,-1.48178973756666e-05,7.47617115113485e-05,0.820812216612903,2498.65322580645,4551.19008830645,2004.94237193548,0.790583260564516,0.165093465004845,954.173521970736,1721.66895697606,687.183555514832,0.0577410709996193,0.000491246536940499,3.12635044553295,2.97848668046878,0.518581876462359,8.92598464197659e-05,2,3,3,22,3,3
"250","250-PriceSquawk.mp3",56.4767346938776,0.00828289912570423,-0.00281711998847832,2102.84847258513,0.0875426545797325,0.762658295900029,0.00602764951531847,0.00646847967601811,1198.95426362908,0.0616648965528065,0.0842110802300561,6.78180854804981e-05,-2.25152309874022e-05,3.67546931075964,8.87451494625161e-05,0.000129663284837237,0.339158523756098,546.390243902439,3720.10702878049,2770.44797804878,0.768305040365854,0.183816559690876,531.5876234311,1873.38643964824,535.731614177967,0.0741323588053736,0.00111487581332376,1.49641383964041,3.751673883175,0.949533499853073,-1.42665829714516e-05,5,3,4,4,3,4
"251","251-Project Autobahn.mp3",7.07918367346939,0.0191675174131266,0.00149095437374933,2833.56540436343,0.070970585821956,0.81029539884182,0.00885486892702335,0.0156523611944596,854.649805305292,0.0242753664807277,0.0402187583031916,0.00104410923855128,-0.00298932089750124,3.79383968604705,0.000495070421457775,0.00217254905801594,0.498346910928571,1103.64285714286,5880.96771,3299.87684,0.817350604357143,0.0974455643542959,560.960386252946,1825.51987131536,560.550086999543,0.0378779811955225,-0.000571589593406602,47.7791208791209,-64.0834632417583,-14.270034978022,0.00192587661758239,4,3,3,9,1,3
"252","252-Pulse (25 years of ocean tides).mp3",60.0555102040816,0.0137605921743788,0.00163600234249601,225.36554834251,0.00800025478584263,0.402793107652883,0.00334312996535395,0.00618083209945716,195.980640697235,0.0154988542288312,0.0447364738601415,-3.19711341900928e-05,1.62408367474277e-05,0.210648271240305,-1.60562301241436e-05,-0.000356837998578931,0.0361994457863248,35.3504273504274,148.052274598291,1818.13959401709,0.444217278717949,0.0168178499927444,10.220260674957,91.0013602261387,443.987754775848,0.0319932391979546,4.22956554159361e-05,-0.00890916992611902,-0.328202340946215,1.77384361971557,-0.000355107317021084,7,1,5,14,2,5
"253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","254-Quotidian Record.mp3",58.2008163265306,0.0327509237508301,-0.000749160737695421,641.065901177315,0.0194098253301997,0.650338308313484,0.00749677220620209,0.00377859425008116,340.809998463657,0.0435992852707606,0.0376984722381811,9.09355969379415e-05,-1.91839373788197e-05,-2.33726043961524,5.34444430280017e-06,0.000232801896139048,0.0625585364036697,397.220183486239,1010.57890220183,1153.05290238532,0.668187055963303,0.0376104130425092,182.949110400303,468.501762114025,471.267803775813,0.0303140985325117,1.78099243258275e-05,2.73160040774719,-1.73781820327124,2.0390182959874,0.00032193444648318,7,1,5,18,2,5
"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","256-Real-time audio and visual display of the Coronavirus genome.mp3",36.6759183673469,0.0186613484269304,0.00367347184162481,1195.90593154362,0.0788659593513285,0.584775932005125,0.00515899676084364,0.00635995834390258,1410.50813842527,0.12933633686519,0.068946142422307,0.000132299774405785,3.87101111707072e-05,1.97547346141109,-0.00318650649890511,-0.000836284973648836,0.125674382338028,371.535211267606,1182.20318422535,2332.66616478873,0.603151708169014,0.0547343138413482,178.208772510215,782.010001416329,338.261706878386,0.026138412613869,0.000196144825536553,1.72035546613012,3.77034138464118,-1.8945190576794,0.000227575275318579,8,1,2,17,2,5
"257","257-Reimagine The Game.mp3",68.3102040816326,0.017150404492637,-0.00183902224728994,1541.94084030822,0.0236504515808288,0.778048600094644,0.00671384007273272,0.001005517097378,207.660394360325,0.00863733690480454,0.0194018466566379,-7.85035737822007e-05,6.20554899459839e-06,-2.24368599795541,-4.64775389340212e-05,-0.000324732852150654,0.309927335343511,819.770992366412,2542.07886259542,1920.74521603053,0.787872082671756,0.0425591481227292,217.526994430417,497.438876336192,397.389636670198,0.0184568314270669,-0.00046994931762131,0.705490311215503,-3.36530056620225,-3.84118003496503,-0.000324900946725031,3,1,2,12,2,4
"258","258-Res Extensae.mp3",601.025306122449,0.00489287852910998,0,621.380133621257,0.0640566595276376,0.434364520862088,0.00458005540854413,0,290.536897708973,0.0590577061990325,0.0497852956974973,2.35353781230485e-06,0,-0.0599492803146215,-2.73159115474521e-05,-2.34898616612855e-05,0.0502154783747466,146.803209459459,523.431656826858,2459.729010625,0.472050132293919,0.0241576310835165,157.730692588506,609.445441832364,515.048816957931,0.0424134434533128,-1.48777562883502e-05,0.177829311610957,0.225770392780957,-0.520335281327747,-1.9546414669183e-05,7,1,5,14,2,5
"259","259-Rhapsody in Grey.mp3",227.86612244898,0.0127542148762725,3.05268329162151e-10,2224.28482129102,0.113994959991122,0.741542111909695,0.00713839729185383,6.89493103000132e-09,760.57819578725,0.0387836298942833,0.0656514870135588,-1.63036505749371e-06,4.10951109754192e-13,0.276466672182483,2.27389608480219e-05,2.24894821617726e-05,0.318956463139868,470.605726872247,5149.85050405727,3408.33239400881,0.756184098028634,0.0966175877242518,256.447234653429,2184.4090994706,514.739653993283,0.0592261210800268,5.34453163424806e-05,0.172866842972162,0.702516067427761,0.181562456713835,1.56497940589071e-05,4,3,3,5,1,3
"260","260-Rhythms of the City.mp3",210.755918367347,0.00478389951348251,0,3123.42476874556,0.063857504283158,0.846842143275872,0.00105755775774399,0,205.96220065745,0.00934234452902706,0.00912507443530384,-1.08292702806748e-06,0,-0.311484818754034,2.21060554387121e-05,2.10647420839523e-06,0.74504607631829,2241.44893111639,5237.61919928741,2204.48801947743,0.853277689477435,0.0560286057126566,570.970031220927,304.875688510226,134.077066587092,0.00870182792539909,-0.000113146950488649,-1.04939331025044,0.0743337005823248,0.258929278179915,5.3296757406094e-07,2,3,7,22,3,3
"261","261-Rock Music.mp3",26.9061224489796,0.0104526464623203,-1.69950388571177e-08,2754.44600267018,0.145867036596378,0.71172322147608,0.00745769694569956,6.34233049053681e-07,1717.3697641996,0.119760166543992,0.160668033507739,-3.78662021665912e-05,-8.32564454170371e-11,79.0850053683373,0.00667866228660136,0.00434870442180039,0.4350712795,1926.88679245283,5132.69797298113,2856.59796433962,0.722681343735849,0.219871673629121,1205.43338297218,3276.53977284653,1194.84646678845,0.151014381049077,0.00717379530452749,36.4646024834704,127.528222990647,65.1079091091491,0.00318921768101919,4,3,3,23,1,3
"262","262-San Giovanni Elemosinario.mp3",314.85387755102,0.0108289400449486,0.00300640358778364,1041.74713439419,0.0892869478940565,0.631132525583299,0.00684850118404469,0.00579575616269411,678.344175914017,0.129762377239631,0.151236023531251,-5.47628810499198e-06,-2.4024820279892e-06,1.78586549017123,-0.000238473886076718,0.000632012276179975,0.176980854363799,393.063311688312,1757.98197673701,1786.96097650487,0.653312820425325,0.129505065405577,225.468403247908,1271.46133937841,559.443822171629,0.129567904154826,0.000352990697779358,0.80426961464041,2.75919404371032,0.0457025293540015,0.000543731084541838,3,1,2,16,2,5
"263","263-Sand, snow, breeze.mp3",59.4285714285714,0.0203056047609931,-0.00457417393331125,5772.05858965376,0.108918297822216,0.888450812956971,0.00667838068507628,0.00502184219974054,486.264630509005,0.0773849089342876,0.0122519261964265,5.69594708629231e-05,1.48431161706557e-05,-2.77014021302823,-0.000876898612868185,-9.38565110497955e-05,0.634104080421053,2872.45614035088,11786.241227193,5028.11683438596,0.892327423719298,0.0265585273234494,566.874822541087,333.37780080721,87.6396784333254,0.00763515537333874,-0.000258831199238573,2.38065382772051,-2.33455891334725,-0.203042321945693,-6.96892936716559e-05,6,2,1,6,4,2
"264","264-SARS Coronavirus Replicase Sonification.mp3",292.911020408163,0.0239233955887474,0.00117880215692731,2257.24054111979,0.058278773202282,0.76521202518628,0.0108852188845852,0.0028772156409023,699.958390837961,0.0239505124979075,0.0542173797611469,2.3590085460448e-05,2.13718130722713e-06,-0.434350574430928,3.39315974341525e-06,-1.68776504847756e-05,0.39388186664188,506.02905982906,4922.09913993504,3084.49712572308,0.777230256054701,0.142867291752445,448.917752073454,1888.26400871725,681.296288217184,0.0510466667382502,0.000129161233647639,0.0707542078702495,-2.70825687274312,-1.88524989732021,-1.8722091697466e-05,4,3,3,5,3,3
"265","265-Saturn Harp.mp3",32.574693877551,0.0138953236397204,-0.00393231343144352,537.684536784353,0.0286563987545389,0.507768023091361,0.00390216046195766,0.00517741523817835,134.724905968026,0.0139722161130545,0.041089488469908,0.000109011203530957,-8.14894204482909e-05,2.51471054170092,-0.000252732218128666,0.00086350281478849,0.0521256536440678,258.050847457627,624.873480847458,1533.61957288136,0.533907370508475,0.0203782512048241,110.690376451273,192.792848911294,229.149427747517,0.0376013115514053,0.000444915173991817,4.75049678550555,5.75778782933956,1.66552105201635,0.0007258686779661,7,1,5,14,2,5
"266","266-Saturn Ring Sonification.mp3",40.4114285714286,0.0136608804592187,9.1423665747844e-05,293.049000308372,0.00670810909690794,0.583090901653748,0.00431327156078518,0.00217384284265642,33.8915960344808,0.00321773150110166,0.0123049718444102,-8.25093840890165e-05,4.9838406868406e-05,-0.173604430988513,3.18460075985818e-05,-0.000272620825699917,0.01238288299875,265.55,557.979126375,989.246724625,0.604055135375,0.00531519367253213,39.2176335952353,61.8210895778447,265.952784301541,0.0104939449401995,0.000109589765835678,0.147468354430381,1.52914894057665,5.10838206739335,-0.000217289580754805,7,1,5,14,2,5
"267","267-Saturn Sounds.mp3",96,0.0207893734443096,-0.00147102543090249,905.523199040129,0.0719408858675005,0.559524255153172,0.015147820477029,0.00397038171467844,608.869942388558,0.100462415068311,0.134416011283581,8.47441060494291e-05,5.09463103622386e-07,-1.81878872048501,-0.00061020751859173,-9.51553881879502e-06,0.202976808593651,473.492063492063,1554.59187835979,1768.74962058201,0.585764774550265,0.152725331962117,261.438463917229,1212.91047930998,530.263736861725,0.119015514816858,-0.000784020682992588,-0.254954762793507,-4.84980292513197,-1.95492227197426,5.83042462805949e-05,3,1,2,16,2,5
